Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-03-13,0.059597596526145935,0.06225865159327926,0.05427671041354276,0.05427671041354276,1031788800
1986-03-14,0.06172594428062439,0.06279073339856275,0.05959759006627846,0.05959759006627846,308160000
1986-03-17,0.06279075890779495,0.06332284767754662,0.061725969357277574,0.061725969357277574,133171200
1986-03-18,0.06119387596845627,0.06332284289777713,0.06066178723886802,0.06279075416818888,67766400
1986-03-19,0.06012967973947525,0.06172594542995705,0.059597591175981325,0.06119385686646312,47894400
1986-03-20,0.05853341519832611,0.060129680920151383,0.058001326624384356,0.060129680920151383,58435200
1986-03-21,0.05693716183304787,0.05959760528012815,0.055872984454215756,0.05853342790129604,59990400
1986-03-24,0.05534089356660843,0.05693715957145144,0.05480880489832743,0.05693715957145144,65289600
1986-03-25,0.05640507861971855,0.05640507861971855,0.05480881239649689,0.05534090113757077,32083200
1986-03-26,0.058001354336738586,0.058533443164906024,0.055872999024068816,0.05640508785223626,22752000
1986-03-27,0.059065528213977814,0.059065528213977814,0.05800135062573051,0.05800135062573051,16848000
1986-03-31,0.05853341519832611,0.059065503772267866,0.0574692380504426,0.059065503772267866,12873600
1986-04-01,0.058001354336738586,0.058533443164906024,0.058001354336738586,0.058533443164906024,11088000
1986-04-02,0.05853341519832611,0.05959759234620963,0.058001326624384356,0.058001326624384356,27014400
1986-04-03,0.059065528213977814,0.06066179459634877,0.059065528213977814,0.059065528213977814,23040000
1986-04-04,0.059065528213977814,0.05959761700810146,0.059065528213977814,0.059065528213977814,26582400
1986-04-07,0.058001354336738586,0.05959762082124091,0.0569371766804037,0.05906553199307347,16560000
1986-04-08,0.05853341519832611,0.05959759234620963,0.058001326624384356,0.058001326624384356,10252800
1986-04-09,0.059597596526145935,0.06012968513740625,0.0585334193036253,0.0585334193036253,12153600
1986-04-10,0.06012967973947525,0.06066176830296919,0.058533414048993454,0.059597591175981325,13881600
1986-04-11,0.06119387596845627,0.062258665438600626,0.06066178723886802,0.06066178723886802,17222400
1986-04-14,0.06172594428062439,0.06225864484497628,0.06119385572703791,0.06119385572703791,12153600
1986-04-15,0.06172594428062439,0.06172594428062439,0.05959759006627846,0.06172594428062439,9302400
1986-04-16,0.06385492533445358,0.06438701401160443,0.061193869937791856,0.0617259586149427,31910400
1986-04-17,0.0643870085477829,0.0643870085477829,0.0638549199157846,0.0638549199157846,22003200
1986-04-18,0.06225866824388504,0.06438702325813861,0.061725967479326224,0.06438702325813861,21628800
1986-04-21,0.06225866824388504,0.06279075699744843,0.06066178997219943,0.06225866824388504,22924800
1986-04-22,0.06119387596845627,0.062258665438600626,0.061193875968456275,0.062258665438600626,15552000
1986-04-23,0.06145993620157242,0.06172598292856539,0.060661805155088254,0.06119389404182682,15609600
1986-04-24,0.06757954508066177,0.0686437224193133,0.061193869037854065,0.0614599110888942,62352000
1986-04-25,0.07183686643838882,0.07476335640298644,0.06811163374261327,0.06811163374261327,85795200
1986-04-28,0.07236895710229874,0.07290104578623238,0.07130416772351611,0.07183686841836509,28886400
1986-04-29,0.07023998349905014,0.07236895003787727,0.06970789486705725,0.07236895003787727,30326400
1986-04-30,0.06864375621080399,0.07077211193583981,0.06704748941702711,0.07024002300458085,30902400
1986-05-01,0.06757954508066177,0.0686437224193133,0.06651536774201024,0.0686437224193133,54345600
1986-05-02,0.06757954508066177,0.0686437224193133,0.067047456411336,0.06757954508066177,20246400
1986-05-05,0.06704749166965485,0.06757958061879066,0.06704749166965485,0.06757958061879066,3254400
1986-05-06,0.06757954508066177,0.0686437224193133,0.06757954508066177,0.06757954508066177,9734400
1986-05-07,0.06757954508066177,0.06811163374998754,0.06651536774201024,0.06757954508066177,5155200
1986-05-08,0.06811165064573288,0.06811165064573288,0.06704747304310194,0.06757956184441741,3542400
1986-05-09,0.06757954508066177,0.06811163374998754,0.06757954508066177,0.06811163374998754,6076800
1986-05-12,0.06811165064573288,0.0697079170496793,0.06757956184441741,0.06757956184441741,10483200
1986-05-13,0.06864375621080399,0.06917584514206293,0.06811166727954503,0.06811166727954503,3830400
1986-05-14,0.06811165064573288,0.06864373944704835,0.06811165064573288,0.06864373944704835,9302400
1986-05-15,0.06811165064573288,0.06917582824836382,0.06811165064573288,0.06811165064573288,3801600
1986-05-16,0.06864375621080399,0.07024002300458085,0.06811166727954503,0.06811166727954503,11952000
1986-05-19,0.06757954508066177,0.0686437224193133,0.067047456411336,0.0686437224193133,11001600
1986-05-20,0.06704749166965485,0.06757958061879066,0.06651540272051903,0.06757958061879066,61977600
1986-05-21,0.06598329544067383,0.06757956184462516,0.06598329544067383,0.06704747304330805,8092800
1986-05-22,0.06598329544067383,0.06651538424199094,0.06598329544067383,0.06598329544067383,4406400
1986-05-23,0.06598329544067383,0.06704747304330805,0.06598329544067383,0.06598329544067383,4089600
1986-05-27,0.06811165064573288,0.06811165064573288,0.06598329544047099,0.06598329544047099,13881600
1986-05-28,0.07023998349905014,0.07023998349905014,0.0681116289710786,0.0681116289710786,15523200
1986-05-29,0.07183686643838882,0.07290104377692513,0.06970789975041773,0.07023998841968589,45676800
1986-05-30,0.07449731230735779,0.07556148968192929,0.0723689575582148,0.0723689575582148,27072000
1986-06-02,0.07236895710229874,0.07449731183803332,0.07236895710229874,0.07449731183803332,19728000
1986-06-03,0.07236895710229874,0.07236895710229874,0.07130416772351611,0.07236895710229874,5011200
1986-06-04,0.07183686643838882,0.07290104377692513,0.07130416575822221,0.07236895510765698,4723200
1986-06-05,0.07290104776620865,0.07290104776620865,0.07130416966012151,0.07183687036943853,13708800
1986-06-06,0.07290104776620865,0.07290104776620865,0.07183687036943853,0.07290104776620865,3427200
1986-06-09,0.06970787793397903,0.0729010209611301,0.06970787793397903,0.0729010209611301,12672000
1986-06-10,0.06970787793397903,0.06970787793397903,0.06864370092849766,0.06970787793397903,3427200
1986-06-11,0.06970787793397903,0.06970787793397903,0.06864370092849766,0.06970787793397903,2304000
1986-06-12,0.06704749166965485,0.0697079364153339,0.06651540272051903,0.0697079364153339,13708800
1986-06-13,0.06704749166965485,0.06757958061879066,0.06651540272051903,0.06704749166965485,7891200
1986-06-16,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,9590400
1986-06-17,0.06757954508066177,0.0686437224193133,0.067047456411336,0.067047456411336,13075200
1986-06-18,0.06704749166965485,0.06757958061879066,0.06598331377138322,0.06757958061879066,4348800
1986-06-19,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,8467200
1986-06-20,0.0667814239859581,0.06704746607534467,0.06651537732932533,0.06651537732932533,3801600
1986-06-23,0.06757954508066177,0.06757954508066177,0.06545119040335871,0.06678141436029587,46195200
1986-06-24,0.06704749166965485,0.06811166956792647,0.06651540272051903,0.06757958061879066,14572800
1986-06-25,0.06598329544067383,0.06757956184462516,0.06598329544067383,0.06704747304330805,15235200
1986-06-26,0.06385492533445358,0.06651536872020779,0.06385492533445358,0.06598328004305695,19152000
1986-06-27,0.06332284212112427,0.06438701956724867,0.06279075339806206,0.06385493084418646,10396800
